institution_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
INST_054,4.117809482650332,-0.7098503020764914,-0.5459163833407147,-0.8406243602528359,-0.48637587626311257,-0.4430808548170609,0.09275502906754574,0.36572926078214213,-0.6026500529782035,-0.5097374066825249,-0.02959772500740601,-0.11637649540076629,-0.402923324680172
INST_055,-2.458987551870072,0.5451298266583884,-2.214974111225383,0.4077276758079088,0.6578960998783496,0.23886961669411616,-0.4918550123172599,-0.26068257892492946,0.060379150940867786,-0.3429114589805492,-0.15256934754626386,0.07968491726136401,0.027543476305630803
INST_056,-0.716045309960051,2.418482293033278,-1.0923983467448088,0.4331993546986559,0.7729446573312082,0.01852209743106653,0.4261385935358768,-0.8968735083248597,0.7880533505947638,0.08711870055974386,0.12487084373049342,0.2050378530409613,0.021196408570707
INST_057,-1.5856108625918037,1.0104623248695774,-1.2916068993169723,-0.03304885412393521,0.6245385435033349,-0.7003861012001853,-0.39023312251290404,0.39743529797168664,-0.244100586818242,0.0142663858508212,0.4117052444492352,0.008538356140645477,0.6612594011176106
INST_058,-1.7554617936437042,2.264656365182827,0.08027825916804039,0.08229673936177166,0.33128347622437904,-0.7750169195666369,0.7511430793570955,0.5835880587681906,0.43522232729143184,0.43013807294304335,0.30620734081876455,-0.2445954062682864,0.11594276798379236
INST_059,-1.685090416381511,1.5734649527664906,1.6936972900162803,0.4818255915447824,0.5364831814032275,-0.009320822442836718,0.11762772697576096,-0.4326419671650533,-0.0041017873489566,-0.38366405862975056,0.2695835293657919,0.05429340245710592,-0.2663360724337094
INST_060,-2.6575892837680706,-1.493360611332283,2.2540124428735924,-0.05086115657148552,-0.4092772144095469,-0.14122180365951106,0.5870118422212506,-0.23098448134616573,0.10361302673397392,0.20634764047524715,0.1748955025520606,0.16718032382829037,0.09335807974599991
INST_061,-0.5208944178229383,1.099084854262607,-2.1297815904035584,0.8350545590547659,-0.05834361545833163,-0.4167935325986303,0.6541994715694279,-0.5275142202997455,-0.11605948341123065,-0.20916924222943453,0.1519414015236418,-0.10311759425421273,0.008014693179034497
INST_062,-1.0333242116901526,-1.6878345243357784,-0.5774054856945113,-2.217597475315225,-0.32206811115691614,-0.8934978735331554,0.6265447265626969,0.5464012370271316,0.8561516923159607,0.12553367857284367,-0.20232250062784551,0.035001529969798446,0.07939273905944261
INST_063,-0.4470224063041801,-3.695695344056513,-0.8984339437566592,-0.10802993547000832,0.2043553240759953,-0.2764777329041735,0.36686420149399335,-0.3029598298847948,0.19966975866470843,-0.00021643972533295458,0.03673677536362164,0.037283997279201266,0.22375373534978255
